task,source_file,setting,embedding,baseline,primary_metric,secondary_metric,primary_value,primary_baseline,primary_delta,secondary_value,secondary_baseline,secondary_delta,failure_type
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mESC;test_dataset=hESC;direction=mESC->hESC;protocol=native;clf=lr;seed=2;n_common_genes=13976;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=16744;oov_test_count=1561;oov_train_rate=0.9997014747149084;oov_test_rate=0.1116914710933028;oov_policy=mean_embedding,scconcept_encoded,baseline,auroc,auprc,0.501631,0.49525,0.0063810000000000255,0.504466,0.508016,-0.003550000000000053,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=mHSC-E;test_dataset=mDC;protocol=native;clf=mlp;n=5,cl_v6_fair,baseline,mean_auroc,mean_auprc,0.5795692,0.528335,0.05123420000000001,0.5672422,0.5706791999999999,-0.0034369999999999123,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-E;test_dataset=mHSC-GM;direction=mHSC-E->mHSC-GM;protocol=native;clf=lr;seed=1;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=867;oov_train_rate=0.1820663586728265;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,scGPT_human,baseline,auroc,auprc,0.699069,0.689598,0.009471000000000007,0.697558,0.700966,-0.0034079999999999666,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-E;test_dataset=mHSC-GM;direction=mHSC-E->mHSC-GM;protocol=strict;clf=lr;seed=1;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=867;oov_train_rate=0.1820663586728265;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,scGPT_human,baseline,auroc,auprc,0.699069,0.689598,0.009471000000000007,0.697558,0.700966,-0.0034079999999999666,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-E;test_dataset=mHSC-GM;direction=mHSC-E->mHSC-GM;protocol=coverage_matched;clf=lr;seed=1;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=867;oov_train_rate=0.1820663586728265;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,scGPT_human,baseline,auroc,auprc,0.699069,0.689598,0.009471000000000007,0.697558,0.700966,-0.0034079999999999666,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=hHep;test_dataset=mHSC-E;direction=hHep->mHSC-E;protocol=native;clf=mlp;seed=3;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=704;oov_test_count=867;oov_train_rate=0.0611376465479808;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,minus,baseline,auroc,auprc,0.715179,0.69451,0.02066900000000005,0.719055,0.722433,-0.003377999999999992,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mESC;test_dataset=hESC;direction=mESC->hESC;protocol=native;clf=lr;seed=1;n_common_genes=13976;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=16744;oov_test_count=1561;oov_train_rate=0.9997014747149084;oov_test_rate=0.1116914710933028;oov_policy=mean_embedding,scconcept_encoded,baseline,auroc,auprc,0.501716,0.495279,0.006437000000000026,0.5045,0.507762,-0.003262000000000098,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mDC;test_dataset=mHSC-E;direction=mDC->mHSC-E;protocol=native;clf=lr;seed=0;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=1519;oov_test_count=867;oov_train_rate=0.2060778727445394;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,v4_plain_best,baseline,auroc,auprc,0.403203,0.399861,0.003341999999999956,0.428095,0.431352,-0.00325700000000001,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mDC;test_dataset=hHep;direction=mDC->hHep;protocol=strict;clf=lr;seed=2;n_common_genes=5465;retained_fraction=0.7414190747524081;n_train_edges=972;n_test_edges=246;oov_train_count=236;oov_test_count=236;oov_train_rate=0.0431838975297346;oov_test_rate=0.0431838975297346;oov_policy=mean_embedding,v4_type_pe_best,baseline,auroc,auprc,0.791491,0.763705,0.027785999999999977,0.626229,0.629451,-0.003221999999999947,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-L;test_dataset=hHep;direction=mHSC-L->hHep;protocol=strict;clf=lr;seed=3;n_common_genes=2794;retained_fraction=0.5867282654346913;n_train_edges=1453;n_test_edges=153;oov_train_count=46;oov_test_count=45;oov_train_rate=0.0164638511095204;oov_test_rate=0.0161059413027916;oov_policy=mean_embedding,scGPT_human,baseline,auroc,auprc,0.681413,0.664095,0.017318000000000056,0.678169,0.681337,-0.0031679999999999486,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=hHep;test_dataset=mHSC-L;direction=hHep->mHSC-L;protocol=strict;clf=lr;seed=0;n_common_genes=2794;retained_fraction=0.5867282654346913;n_train_edges=653;n_test_edges=369;oov_train_count=45;oov_test_count=46;oov_train_rate=0.0161059413027916;oov_test_rate=0.0164638511095204;oov_policy=mean_embedding,v4_bias_rec_best,baseline,auroc,auprc,0.644338,0.634817,0.009521000000000002,0.495845,0.498953,-0.0031079999999999997,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=hESC;test_dataset=mHSC-L;direction=hESC->mHSC-L;protocol=strict;clf=mlp;seed=2;n_common_genes=2845;retained_fraction=0.5974380512389752;n_train_edges=412;n_test_edges=572;oov_train_count=49;oov_test_count=50;oov_train_rate=0.0172231985940246;oov_test_rate=0.0175746924428822;oov_policy=mean_embedding,cl_v6_fair,baseline,auroc,auprc,0.616071,0.61514,0.0009310000000000151,0.572967,0.576055,-0.0030879999999999797,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=hHep;test_dataset=hESC;direction=hHep->hESC;protocol=strict;clf=mlp;seed=0;n_common_genes=8314;retained_fraction=0.7220147633521494;n_train_edges=2958;n_test_edges=796;oov_train_count=513;oov_test_count=513;oov_train_rate=0.0617031513110416;oov_test_rate=0.0617031513110416;oov_policy=mean_embedding,scGPT_human,baseline,auroc,auprc,0.711711,0.691328,0.02038299999999993,0.555511,0.558554,-0.003043000000000018,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mESC;test_dataset=mHSC-L;direction=mESC->mHSC-L;protocol=native;clf=lr;seed=3;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=16744;oov_test_count=867;oov_train_rate=0.9997014747149084;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,scGPT_human,baseline,auroc,auprc,0.48146,0.468716,0.012743999999999978,0.484362,0.48736,-0.0029980000000000007,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=mDC;test_dataset=mHSC-GM;protocol=coverage_matched;clf=lr;n=5,v4_plain_best,baseline,mean_auroc,mean_auprc,0.410547,0.341951,0.06859599999999999,0.40005799999999997,0.402997,-0.002939000000000025,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=mESC;test_dataset=mHSC-GM;protocol=strict;clf=mlp;n=5,v4_type_pe_best,baseline,mean_auroc,mean_auprc,0.5136227999999999,0.5116994,0.0019233999999999085,0.2551034,0.25799320000000003,-0.0028898000000000534,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=mHSC-GM;test_dataset=hHep;protocol=strict;clf=lr;n=5,v4_bias_rec_best,baseline,mean_auroc,mean_auprc,0.7918724,0.7825788,0.009293600000000013,0.777712,0.7805968,-0.0028848000000000207,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=hESC;test_dataset=hHep;direction=hESC->hHep;protocol=strict;clf=lr;seed=3;n_common_genes=8314;retained_fraction=0.7220147633521494;n_train_edges=3207;n_test_edges=733;oov_train_count=513;oov_test_count=513;oov_train_rate=0.0617031513110416;oov_test_rate=0.0617031513110416;oov_policy=mean_embedding,v4_plain_best,baseline,auroc,auprc,0.55485,0.547084,0.00776599999999994,0.561589,0.564406,-0.0028169999999999584,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-E;test_dataset=hHep;direction=mHSC-E->hHep;protocol=strict;clf=lr;seed=3;n_common_genes=2794;retained_fraction=0.5867282654346913;n_train_edges=2199;n_test_edges=153;oov_train_count=46;oov_test_count=45;oov_train_rate=0.0164638511095204;oov_test_rate=0.0161059413027916;oov_policy=mean_embedding,v4_type_pe_best,baseline,auroc,auprc,0.887689,0.88546,0.0022289999999999255,0.921276,0.92408,-0.0028040000000000287,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mESC;test_dataset=mDC;direction=mESC->mDC;protocol=strict;clf=mlp;seed=4;n_common_genes=5173;retained_fraction=0.7018043684710351;n_train_edges=309;n_test_edges=448;oov_train_count=5173;oov_test_count=329;oov_train_rate=1.0;oov_test_rate=0.0635994587280108;oov_policy=mean_embedding,scGPT_human,baseline,auroc,auprc,0.703216,0.675477,0.027738999999999958,0.939569,0.942264,-0.002695000000000003,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mESC;test_dataset=mHSC-L;direction=mESC->mHSC-L;protocol=native;clf=lr;seed=4;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=16744;oov_test_count=867;oov_train_rate=0.9997014747149084;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,scGPT_human,baseline,auroc,auprc,0.481728,0.46949,0.012237999999999971,0.485042,0.487665,-0.002623000000000042,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-E;test_dataset=mDC;direction=mHSC-E->mDC;protocol=native;clf=lr;seed=3;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=1519;oov_train_rate=0.1820663586728265;oov_test_rate=0.2060778727445394;oov_policy=mean_embedding,v4_bias_rec_best,baseline,auroc,auprc,0.548382,0.544195,0.004187000000000052,0.578986,0.581588,-0.002601999999999993,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=hHep;test_dataset=mHSC-E;direction=hHep->mHSC-E;protocol=native;clf=mlp;seed=2;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=704;oov_test_count=867;oov_train_rate=0.0611376465479808;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,v4_plain_best,baseline,auroc,auprc,0.721421,0.7194,0.0020209999999999395,0.739689,0.742283,-0.002593999999999985,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=mHSC-E;test_dataset=mDC;protocol=strict;clf=lr;n=5,v4_plain_best,baseline,mean_auroc,mean_auprc,0.6430094000000001,0.6331748,0.009834600000000027,0.6005284,0.6030902,-0.0025618000000000585,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=mHSC-L;test_dataset=mHSC-GM;protocol=coverage_matched;clf=mlp;n=5,scGPT_human,baseline,mean_auroc,mean_auprc,0.8523002,0.8502914,0.0020087999999999218,0.846159,0.8487142,-0.0025551999999999797,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=mHSC-L;test_dataset=mHSC-GM;protocol=native;clf=mlp;n=5,scGPT_human,baseline,mean_auroc,mean_auprc,0.8523002,0.8502914,0.0020087999999999218,0.846159,0.8487142,-0.0025551999999999797,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=mHSC-L;test_dataset=mHSC-GM;protocol=strict;clf=mlp;n=5,scGPT_human,baseline,mean_auroc,mean_auprc,0.8523002,0.8502914,0.0020087999999999218,0.846159,0.8487142,-0.0025551999999999797,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=mHSC-L;test_dataset=mHSC-GM;protocol=topology_matched;clf=mlp;n=5,scGPT_human,baseline,mean_auroc,mean_auprc,0.8523002,0.8502914,0.0020087999999999218,0.846159,0.8487142,-0.0025551999999999797,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mESC;test_dataset=mHSC-L;direction=mESC->mHSC-L;protocol=native;clf=lr;seed=2;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=16744;oov_test_count=867;oov_train_rate=0.9997014747149084;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,scGPT_human,baseline,auroc,auprc,0.481742,0.468697,0.013045000000000029,0.484588,0.487125,-0.002536999999999956,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=hHep;test_dataset=hESC;direction=hHep->hESC;protocol=native;clf=lr;seed=2;n_common_genes=11515;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=704;oov_test_count=1561;oov_train_rate=0.0611376465479808;oov_test_rate=0.1116914710933028;oov_policy=mean_embedding,scGPT_human,baseline,auroc,auprc,0.667075,0.642108,0.02496699999999996,0.626989,0.629455,-0.0024659999999999682,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mDC;test_dataset=hESC;direction=mDC->hESC;protocol=native;clf=lr;seed=3;n_common_genes=7371;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=1519;oov_test_count=1561;oov_train_rate=0.2060778727445394;oov_test_rate=0.1116914710933028;oov_policy=mean_embedding,v4_bias_rec_best,baseline,auroc,auprc,0.442906,0.430596,0.012310000000000043,0.468119,0.470501,-0.0023819999999999952,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mESC;test_dataset=mHSC-GM;direction=mESC->mHSC-GM;protocol=strict;clf=mlp;seed=0;n_common_genes=3039;retained_fraction=0.6381772364552709;n_train_edges=245;n_test_edges=325;oov_train_count=3038;oov_test_count=291;oov_train_rate=0.9996709443896018;oov_test_rate=0.0957551826258637;oov_policy=mean_embedding,v4_type_pe_best,baseline,auroc,auprc,0.525523,0.496882,0.028640999999999972,0.2714,0.273767,-0.002367000000000008,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=mHSC-E;test_dataset=mDC;protocol=native;clf=mlp;n=5,v4_plain_best,baseline,mean_auroc,mean_auprc,0.5491236,0.528335,0.020788600000000046,0.5683476000000001,0.5706791999999999,-0.002331599999999878,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=hESC;test_dataset=mHSC-GM;direction=hESC->mHSC-GM;protocol=strict;clf=lr;seed=3;n_common_genes=2845;retained_fraction=0.5974380512389752;n_train_edges=412;n_test_edges=518;oov_train_count=49;oov_test_count=50;oov_train_rate=0.0172231985940246;oov_test_rate=0.0175746924428822;oov_policy=mean_embedding,scGPT_human,baseline,auroc,auprc,0.679639,0.669667,0.009971999999999981,0.580069,0.58225,-0.0021810000000000995,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=hESC;test_dataset=hHep;direction=hESC->hHep;protocol=strict;clf=lr;seed=3;n_common_genes=8314;retained_fraction=0.7220147633521494;n_train_edges=3207;n_test_edges=733;oov_train_count=513;oov_test_count=513;oov_train_rate=0.0617031513110416;oov_test_rate=0.0617031513110416;oov_policy=mean_embedding,v4_bias_rec_best,baseline,auroc,auprc,0.585334,0.547084,0.038250000000000006,0.562235,0.564406,-0.002170999999999923,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-E;test_dataset=mDC;direction=mHSC-E->mDC;protocol=strict;clf=mlp;seed=1;n_common_genes=2012;retained_fraction=0.4225115497690046;n_train_edges=1295;n_test_edges=257;oov_train_count=164;oov_test_count=164;oov_train_rate=0.0815109343936381;oov_test_rate=0.0815109343936381;oov_policy=mean_embedding,v4_bias_rec_best,baseline,auroc,auprc,0.604738,0.584947,0.019791000000000003,0.530432,0.532601,-0.0021689999999999765,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=mHSC-GM;test_dataset=hHep;protocol=topology_matched;clf=mlp;n=5,v4_plain_best,baseline,mean_auroc,mean_auprc,0.7746571999999999,0.7477708,0.026886399999999977,0.7530694,0.7552118,-0.0021423999999999888,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=hHep;test_dataset=hESC;protocol=native;clf=lr;n=5,cl_v6_fair,baseline,mean_auroc,mean_auprc,0.6816424,0.663965,0.017677399999999954,0.6581125999999999,0.660237,-0.0021244000000000263,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=mHSC-E;test_dataset=mDC;protocol=topology_matched;clf=lr;n=5,v4_plain_best,baseline,mean_auroc,mean_auprc,0.5549628,0.5322736,0.022689199999999965,0.5083436,0.510458,-0.0021143999999999608,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=hESC;test_dataset=mDC;direction=hESC->mDC;protocol=native;clf=mlp;seed=4;n_common_genes=7371;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=1561;oov_test_count=1519;oov_train_rate=0.1116914710933028;oov_test_rate=0.2060778727445394;oov_policy=mean_embedding,v4_type_pe_best,baseline,auroc,auprc,0.526467,0.503116,0.02335100000000001,0.53222,0.534303,-0.002082999999999946,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=hESC;test_dataset=mHSC-L;direction=hESC->mHSC-L;protocol=strict;clf=mlp;seed=3;n_common_genes=2845;retained_fraction=0.5974380512389752;n_train_edges=412;n_test_edges=572;oov_train_count=49;oov_test_count=50;oov_train_rate=0.0172231985940246;oov_test_rate=0.0175746924428822;oov_policy=mean_embedding,scGPT_human,baseline,auroc,auprc,0.620159,0.614908,0.005251000000000006,0.591301,0.593357,-0.0020560000000000578,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=mESC;test_dataset=mHSC-L;protocol=native;clf=lr;n=5,scGPT_human,baseline,mean_auroc,mean_auprc,0.4816756,0.4679896,0.013685999999999976,0.4846144,0.4866664,-0.0020519999999999983,AUROC improves but AUPRC drops
